id,name,price,rating_average,category,solds,cluster
3359,"Tủ đựng đầu ghi camera, các bộ switch nhà mạng, các bo mạch điện, điện tử...",179000,1,Phụ Kiện Camera Giám Sát,1,14
3360,Camera Wi-Fi An Ninh Ngoài Trời Tp-link Tapo C310 | Hàng Chính Hãng ,849000,1,Camera IP,1,96
3361,Camera Wifi Ngoài Trời Ezviz H3 Phiên Bản 3MP và 5MP Siêu Nét Có Màu Ban Đêm - Hàng chính hãng,1070000,1,Camera IP,1,96
3362,"Jack BNC và F5 - Bộ Đầu Nối Tín Hiệu Chuyên Dùng Cho Camera Lõi Đồng, Chịu Nhiệt Và Chống Nhiễu",2900,1,Root,1,12
3363,Camera IP WiFi Fullcolor quay quét ngoài trời Imou Cruiser SE 2MP IPC-S21FP hàng chính hãng,799900,1,Camera IP,1,96
3364,"Camera Ngoài Trời Imou Bulet 2C 4MP, Chống nước IP67, Chuẩn nén H265, Theo dõi chuyển động, Quay Màu ban đêm - Hàng chính hãng",998000,1,Hệ Thống Camera Giám Sát,1,15
3365,Camera imou Bullet 2E IPC-F22FP Fullcolor 2.0 Megapixel có màu ban đêm - hàng chính hãng,839900,1,Camera IP,1,96
3366,Mắt Camera ngoài trời Hikvision DS-2CE16D0T-IRP 2MP - Hàng chính hãng,438000,1,Camera Quan Sát Analog,1,23
3367,Camera IP hồng ngoại 2.0 Megapixel KBVISION KX-A2011TN3 - Hàng Chính Hãng,730000,1,Camera IP,1,96
3368,Bộ KIT chống trộm thông minh MKS,900000,1,Camera IP,1,96
3369,Camera IP Wifi Dahua Imou IPC-A22EP 2.0mpx Full HD - Hàng Chính hãng,428900,1,Máy Ảnh - Máy Quay Phim,1,113
3370,CAMERA WIFI EZVIZ C6 4MP 2K - HỖ TRỢ 5G - XOAY 360 ĐỘ - ĐÀM THOẠI 2 CHIỀU - ĐIỀU KHIỂN VÀ NHẬN DẠNG HÀNH ĐỘNG VẪY TAY,1090000,1,Camera IP,1,96
3371,Camera IP Dome hồng ngoại 2.0 Megapixel HIKVISION DS-2CD1123G0E-I(L) - HÀNG CHÍNH HÃNG,660000,1,Camera IP,1,96
3372,Camera IP WIFI IMOU RANGER 2 IPC - A22EP Full HD 1080P - Hàng Chính Hãng,398900,1,Máy Ảnh - Máy Quay Phim,1,113
3373,"Camera Trí Tuệ Nhân Tạo HANET Ai HA1000 Chấm Công, Báo Động An Ninh Bằng Nhận Diện Khuôn Mặt, Camera IP Wifi Thông Minh - Hàng chính hãng",3930000,1,Camera IP,1,68
3374,Nguồn 12v 1A,65000,1,Phụ Kiện Camera Giám Sát,1,14
3375,"Camera Wifi EZVIZ C6, Camera xoay 360 Độ Phân Giải 2K+, Hỗ trợ băng tần kép, Đàm Thoại 2 Chiều, Tự Động Thu Phóng Chuyển Động, Điều khiển và nhận dạng bằng hành động vẫy tay - Hàng Chính Hãng",1250000,1,Máy Ảnh - Máy Quay Phim,1,9
3376,Camera Dahua 2 Mp DH HAC T1A21P 1080P - Dome Bán Cầu Trong Nhà - Hàng chính hãng,350000,1,Root,1,12
3377,Trọn Bộ Camera 8 Mắt Hikvision 2.0MP Full HD Đầy Đủ Phụ Kiện - Hàng Chính Hãng,8090000,1,Hệ Thống Camera Giám Sát,1,15
3378,Đầu ghi 16 kênh HDTVI H.265+ Hikvision DS-7216HQHI-K1 vỏ sắt - Hàng chính hãng,3430000,1,Đầu Ghi Hình Camera,1,141
3379,"Camera mini wifi 360 hình cú 1080p an ninh, đàm thoại 2 chiều, quay ban đêm, pin 3 giờ, zoom 4X",910000,1,Camera IP,1,96
3380,"Camera Wifi IMOU 2 Mắt Ngoài Trời S7XP Cruiser Dual 6MP/10MP, quay 360 độ, đàm thoại 2 chiều - Hàng chính hãng",1590000,1,Camera IP,1,96
3381,Camera Wifi Trong Nhà EZVIZ C6N 2M FHD 1080P Quay 355 độ - Đàm thoại 2 chiều - Hàng Chính Hãng,420000,1,Camera IP,1,4
3382,Camera IP Wifi 4MP EZVIZ C6W quay quét 360 độ - Hàng Chính Hãng,1290000,1,Máy Ảnh - Máy Quay Phim,1,9
3383,Camera IP Wifi Tenda CP3 1080P 360°-Có Báo Động - Hàng Chính Hãng,400000,1,Máy Ảnh - Máy Quay Phim,1,113
3384,Combo Camera Wi-fi EZVIZ C8C 2MP Ngoài Trời Kèm Thẻ Nhớ  32GB/64GB - Hàng Chính Hãng,1128900,1,Camera IP,1,96
3385,Astra - Camera 3D Orbbec - Hàng chính Hãng,7740900,1,Camera IP,1,68
3386,Camera IP Wifi Tenda CP3 Full HD 1080P xoay 360° ,389000,1,Camera IP,1,4
3387,Trọn Bộ Camera Quan Sát 5 Mắt Hikvision 2.0MP Full HD đầy đủ phụ kiện - Hàng Chính Hãng,8500000,1,Hệ Thống Camera Giám Sát,1,15
3388,Dây Camera Cáp Đồng Trục Liền Nguồn RG59+2C Đồng Nguyên Chất - Đã Bấm Sẵn 2 Đầu,240000,1,Root,1,12
3389,Camera wifi Ezviz C6N không dây xoay 360 độ đàm thoại 2 chiều - Hàng chính hãng,560000,1,Camera IP,1,4
3390,Camera Wifi Ngoài Trời Tenda CT6 Độ Phân Giải 2K - Hàng Chính Hãng,800000,1,Máy Ảnh - Máy Quay Phim,1,9
3391,Camera IP hồng ngoại 4MP tích hợp Mic Hikvision DS-2CD1143G0-IUF - Hàng chính hãng,1300000,1,Camera IP,1,96
3392,Dây Camera cáp đồng trục liền nguồn RG59+2C  đồng nguyên chất 10m - đã bấm sẵn 2 đầu,105300,1,Root,1,12
3393,Hộp kỹ thuật camera,7500,1,Phụ Kiện Camera Giám Sát,1,14
3394,Camera wifi Imou C22EP - Hàng chính hãng,539000,1,Camera IP,1,4
3395,Đầu Ghi Hình HD 2MP 4 Kênh Chuẩn H.264+ HIKvision DS-7204HGHI-F1 - Hàng Chính Hãng,880000,1,Đầu Ghi Hình Camera,1,44
3396,Bộ Thu Phát Không Dây 2 In 1 Bluetooth 5.0 Màn Hình LCD T-013,162000,1,Phụ Kiện Camera Giám Sát,1,14
3397,Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời Tặng Thẻ nhớ 32GB - Hàng Chính Hãng,990000,1,Camera IP,1,96
3398,"Camera WIFI ngoài trời IMOU S21FP, S41FP có màu ban đêm, xoay 360 độ - Hàng chính hãng",1350000,1,Root,1,12
3399,"Camera wifi IP 2M IMOU C22EP chống trộm, chống ngược sáng - Hàng chính hãng",790000,1,Máy Ảnh - Máy Quay Phim,1,9
3400,Camera IP Giám Sát HIKVISION DS-2CD2T21G0-IS - Hàng Chính Hãng,2280000,1,Máy Ảnh - Máy Quay Phim,1,9
3401,Camera wifi Ezviz C6N 1080p (2MP) theo dõi chuyển động thông minh không có điểm mù- Hàng chính hãng. Tặng Kèm thẻ nhớ 32Gb,669000,1,Camera IP,1,96
3402,Camera IP wifi trong nhà Imou Ranger 2C-D - IPC-TA22CP-D 2.0MP Full HD - Hàng Chính Hãng,490000,1,Camera IP,1,4
3403,Camera Dahua 2 Mp DH HAC B1A21P 1080P - Thân Trụ Ngoài Trời - Hàng chính hãng,313000,1,Root,1,12
3404,"Camera IP WIFI trong nhà YooSee 2.0 ( 3 anten, 11 led HD) + Thẻ nhớ 32G -  Hàng Nhấp Khẩu",350000,1,Camera IP,1,4
3405,Combo Camera Wi-fi Trong Nhà EZVIZ C6N 2MP và Thẻ Nhớ 32GB/64GB - Hàng Chính Hãng,540000,1,Camera IP,1,4
3406,CHUÔNG CỬA GHI HÌNH KHÔNG DÂY VITACAM DB02 + THẺ NHỚ 64GB - HÀNG CHÍNH HÃNG,1090000,1,Camera IP,1,96
3407,CAMERA IP WIFI EZVIZ C1C-B 1080P H.265 2021-HÀNG CHÍNH HÃNG,490000,1,Camera IP,1,4
3408,Camera WiFi An Ninh Ngoài Trời TP-LINK Tapo C310 C320WS - Hàng Chính Hãng,709000,1,Máy Ảnh - Máy Quay Phim,1,9
3409,"bộ chuyển nguồn poe 48v-12v dùng cho camera, Hàng Chính Hãng.",800000,1,Phụ Kiện Camera Giám Sát,1,14
3410,"Camera mini A9S siêu nhỏ wifi không dây Full HD kết nối với điện thoại, quay ban đêm có pin",64498,1,Camera IP,1,4
3411,Đầu ghi hình camera IP 16 kênh 2K H265+ Hikvision DS-7616NI-K2 - Hàng Nhập Khẩu,3590000,1,Root,1,12
3412,Camera Wifi Ngoài trời EZVIZ C8W 4MP - Hàng Chính Hãng,1291000,1,Máy Ảnh - Máy Quay Phim,1,9
3413,Camera Hikvision DS-2CE16D0T-IT5 - Hàng chính hãng ,728000,1,Máy Ảnh - Máy Quay Phim,1,9
3414,Camera IMOU wifi A22EP 1080P 2M xoay 360 độ đàm thoại 2 chiều - Hàng chính hãng,417700,1,Camera IP,1,4
3415,"Chân Đế Dome cho camera Ezviz, Imou, Yoosee - Hàng Chính Hãng",28000,1,Máy Ảnh - Máy Quay Phim,1,113
3416,Camera IP Wifi Ngoài Trời EZVIZ C3TN 2MP 1080P Color Night Tích Hợp Mic Thu Âm - Có Màu Ban Đêm - Hỗ Trợ Thẻ Nhớ Lên 256G - Hàng Chính Hãng,820000,1,Camera IP,1,96
3417,Camera giám sát ảnh nhiệt HIKVISION – Hàng chính hãng 100% – Mã HIKVISION DS-2TD2617B-3/PAB-SDSSET Cực nhanh – An toàn – Chính xác – Dễ truy vết,165550000,1,Hệ Thống Camera Giám Sát,1,24
3418,"Camera Aqara G3 bản quốc tế, 2K, AI Tracking, hỗ trợ Apple HomeKit, tích hợp Hub Zigbee - Hàng Chính Hãng,",2990000,1,Camera IP,1,96
3419,(Combo 10 bộ )Video Balun Chuyên Dùng Camera AHD - CVI- TVI 2MP-Hàng chính hãng,250000,1,Phụ Kiện Camera Giám Sát,1,14
3420,Camera IP Wifi Ngoài Trời Ezviz C3X Bản Mắt Kép Có Màu Ban Đêm Full HD 1080P Tặng Phíc Cắm Âm - Hàng Chính Hãng,1480000,1,Máy Ảnh - Máy Quay Phim,1,9
3421,Camera Eufy Security Indoor Cam 2K Công nghệ AI Âm thanh 2 chiều - Hàng Chính Hãng,800000,1,Camera IP,1,96
3422,Camera Wifi Trong Nhà EZVIZ BC2 2MP Tích Hợp Pin Sạc 2.000mAh - Đàm Thoại 2 Chiều - Hàng Chính Hãng,1250000,1,Camera IP,1,96
3423,Camera Wifi EZVIZ C3TN 3MP đàm thoại 2 chiều - Hàng chính hãng,775000,1,Camera IP,1,96
3424,Đầu Ghi Hình Hikvision 4 Kênh DS-7204HGHI-K1 Turbo HD 4.0 DVR Vỏ Sắt - Hàng chính hãng,865000,1,Đầu Ghi Hình Camera,1,44
3425,Camera Hành Trình 2570 Góc Rộng 8X Chất Lượng Cao Elitek - Hàng Nhập Khẩu,524900,1,Camera IP,1,4
3426,Jack BNC Lò Xo  Kết Nối Camera Chiết Liệu Tốt Lõ Đồng 10 Chiếc ,31000,1,Máy Ảnh - Máy Quay Phim,1,113
3427,Camera HD-TVI Dome hồng ngoại 2.0 Megapixel HIKVISION DS-2CE56D0T-IR - Hàng Chính Hãng,389000,1,Camera Quan Sát Analog,1,23
3428,"Camera IMOU Cruiser 2MP/4MP, Camera ngoài trời, xoay 360, chống nước IP66, đàm thoại hai chiều, tích hợp còi và đèn chiếu sáng - Hàng Chính Hãng",1490000,1,Camera IP,1,96
3429,Camera IP Speed Dome hồng ngoại 4.0 Megapixel HIKVISION DS-2DE3A404IW-DE/W - Hàng chính hãng,5260000,1,Camera IP,1,68
3430,Camera HD CCTV TVI Avtech DGC1104XFTP - Hàng Nhập Khẩu,530000,1,Camera Quan Sát Analog,1,23
3431,Intel RealSense Depth Camera D415 - Hàng Chính Hãng,11148000,1,Camera Quan Sát Analog,1,23
3432,Bộ 2 camera an ninh Eufy Cam 2C Pro (2 Kit) 2K T88611D1 Chống nước chuẩn IP67 Tích hợp đèn Spotlight chiếu đêm - Hàng Chính Hãng,6190000,1,Camera IP,1,68
3433,"Camera Wifi Yoosee 4.0 Mpx Full HD, Dòng Ngoài Trời Xoay 360° 4 râu C12 Xem Đêm Có Màu-Đàm Thoại 2 Chiều-Phát Hiện Chuyển Động Chống Trộm-Hàng Nhập Khẩu",599000,1,Camera IP,1,4
3434,Camera Hành Trình 2510 Hỗ Trợ Ghi Đè 1080P Elitek - Hàng Nhập Khẩu,639000,1,Camera IP,1,96
3435,Bộ chuyển đổi cáp đồng trục sang cáp mạng lan 16 kênh bnc ( 2 thiết bị),3250000,1,Phụ Kiện Camera Giám Sát,1,14
3436,Camera quay quét mini ban đêm có màu có báo động Imou S21FP - Hàng Chính Hãng,963000,1,Camera IP,1,96
3437,Camera Hành Trình FULL HD 2590 Màn Hình 4.0 Elitek - Hàng Nhập Khẩu,529000,1,Camera IP,1,4
3438,Camera IP Wifi Hilook IPC-C100-D/W 1MP - Hàng Chính Hãng,718000,1,Camera IP,1,96
3439,Bộ 10 Adapter - Nguồn - 12V-2A Actiontec,345000,1,Phụ Kiện Camera Giám Sát,1,14
3440,"Camera wifi yoosee ngoài trời 20 LED 4 râu thân xoay Full HD 1080P Quay đêm có màu, Chống Nước đàm thoại 2 chiều , App ngôn ngữ tiếng Việt - Hàng Nhập Khẩu",479000,1,Camera IP,1,4
3441,Camera IP Wifi Tenda CP6 Full HD 2K 360° - Hàng chính hãng,515000,1,Camera IP,1,4
3442,Video Balun Chuyên Dùng Camera AHD - CVI- TVI 2MP-Hàng chính hãng,25000,1,Phụ Kiện Camera Giám Sát,1,14
3443,"Camera WiFi Quay Quét, Ống kính kép EZVIZ C8PF 2MP - Hàng Chính Hãng",1530000,1,Máy Ảnh - Máy Quay Phim,1,9
3444,"CAMERA WIFI NGOÀI TRỜI EZVIZ C3W 1080P CÓ ĐÈN CÒI BÁO ĐỘNG, ĐÀM THOẠI 2 CHIỀU - HÀNG CHÍNH HÃNG",950000,1,Camera IP,1,96
3445,Camera Quan Sát AVTECH HDCCTV DGC1105YFTP - Hàng Nhập Khẩu,530000,1,Camera IP,1,4
3446,Jack nguồn camera,1990,1,Phụ Kiện Camera Giám Sát,1,14
3447,Camera IP Wifi Ezviz C6CN 720P (CS-CV246-B0-1C1WFR) - C6CN 1080 (CS-CV246-A0-1C2WFR) Hàng Chính Hãng,1350000,1,Camera IP,1,96
3448,"Đầu ghi hình NVR Elitek 16 kênh IP 8M, chuẩn 4K IEP8216",1399000,1,Đầu Ghi Hình Camera,1,44
3449,Camera IP POE 2.0MP DAHUA DH-IPC-HFW1230SP-S4 hàng chính hãng,720000,1,Camera IP,1,96
3450,Đầu ghi 8 kênh Dahua DH-XVR1A08 - Đâu ghi hình camera 1080P - Hàng chính hãng,1350000,1,Đầu Ghi Hình Camera,1,44
3451,"CAMERA EZVIZ IP WIFI C6N 2.0 MPX ,KÈM THẺ NHỚ 64G HÀNG CHÍNH HÃNG.",579000,1,Camera IP,1,4
3452,Camera IP WIFI IMOU 4.0 MPX XOAY 355 ĐỘ TRONG NHÀ - Hàng Chính Hãng,650000,1,Camera IP,1,96
3453,NGUỒN ĐIỆN TỬ 12V5A CHO ĐẦU GHI HÌNH CAMERA,85000,1,Phụ Kiện Camera Giám Sát,1,14
3454,hộp kỹ thuật cho Camera kích thước 11*11*5cm HÀNG NHƯ HÌNH.,7800,1,Phụ Kiện Camera Giám Sát,1,14
3455,Camera IP Wifi IPC-A22EP-IMOU Chuẩn 1080P Tặng Thẻ nhớ Adata 32gb - Chính Hãng,599000,1,Camera IP,1,4
3456,Đầu mạng xuyên thấu DINTEK ezi-PLUG RJ45 (1501-88060) - 100 Đầu/ Bịch.,773300,1,Root,1,12
3457,Camera Thông Minh Xiaomi C200 / C300 / C400 / AW200 / AW300 Bản Quốc Tế - Hàng Chính Hãng FPT,532000,1,Máy Ảnh - Máy Quay Phim,1,9
3458,Camera IP Wifi Ngoài Trời EZVIZ C3TN 2MP Full HD 1080P Tích Hợp Mic Thu Âm - Chống Ngược Sáng - Hàng Chính Hãng,750000,1,Camera IP,1,96
3459,"Camera mini wifi X6 fullHD 1080p an ninh, hồng ngoại quay ban đêm, pin 3 giờ, siêu nhỏ không dây",500000,1,Camera IP,1,4
3460,Đầu mạng RJ45 DINTEK UTP Cat.6e (P/N: 1501-88027) - 100 Đầu/ Bịch.,725500,1,Root,1,12
3461,Bộ Kit camera IP Wifi HILOOK IK-4042BH-MH/W(B) - Hàng chính hãng,2750000,1,Hệ Thống Camera Giám Sát,1,15
3462,Trọn bộ 5 camera Hikvision 2.0 Megapixel - Hàng chính hãng,4250000,1,Hệ Thống Camera Giám Sát,1,15
3463,Astra Mini - Camera 3D Orbbec - Hàng chính Hãng,10038600,1,Camera IP,1,68
3464,Camera ip wifi xoay 360 độ Orikon gầu trúc - Hàng chính hãng,650000,1,Camera IP,1,96
3465,Camera Quan Sát CVI Dahua HAC-HFW1200SP-S3 - Hàng Chính Hãng,510000,1,Camera IP,1,4
3466,Chân Đế Dome cho camera IMOU - Hàng Chính Hãng,30000,1,Phụ Kiện Camera Giám Sát,1,14
3467,Camera Wifi không dây SHUJI UH725D - Ban đêm có màu - Báo động hụ còi bật đèn khi có trộm đột nhập - 4.0MP cho hình ảnh đẹp gấp đôi Full HD1080 - Hàng chính hãng,960000,1,Máy Ảnh - Máy Quay Phim,1,9
3468,Camera Dahua IP Wifi Imou IPC-C22EP-imou. Tặng thẻ nhớ 32g - Hàng chính hãng,490000,1,Máy Ảnh - Máy Quay Phim,1,9
3469,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p (CS-C6N) - Hàng Chính Hãng,357900,1,Máy Ảnh - Máy Quay Phim,1,113
3470,Đầu mạng RJ45 DINTEK UTP Cat.5e (P/N: 1501-88052) - 100 Đầu/ Bịch.,375000,1,Root,1,12
3471,Camera HIKVISION DS-2CE56H0T-ITMF 5.0 Megapixel – Hàng Nhập Khẩu,650000,1,Camera IP,1,96
3472,Camera IP Dome 2.0 Megapixel HIKVISION DS-2CD1323G0E-ID None-PoE - Hàng Chính Hãng,690000,1,Camera IP,1,96
3473,"Bộ Camera WIFI EZVIZ TY1 4MP, Độ Phân Giải 2K Và Thẻ Nhớ 32GB Chuyên Cho Camera - Hàng Chính Hãng",790000,1,Camera IP,1,96
3474,Đầu Ghi Camera  Turbo HD 3.0 DVR 16 Kênh Hikvision DS-7216HGHI-F1/N - Hàng chính hãng,2650000,1,Đầu Ghi Hình Camera,1,141
3475,Camera HIKVISION DS-2CE16H0T-ITF 5.0 Megapixel – Hàng Nhập Khẩu,590000,1,Root,1,12
3476,"Camera Nội Soi Tai Mũi Họng HD Đường Kính 3.9mm Dùng Cho PC, Laptop, Android Cao Cấp AZONE - Đen",252000,1,Phụ Kiện Camera Giám Sát,1,14
3477,Camera speed dome HIKVISION DS-2AE4223TI-D 2.0 Megapixel – Hàng Nhập Khẩu,8794000,1,Root,1,102
3478,Nguồn cho Camera 12V-1A Hikvision - Hàng Chính Hãng,59000,1,Phụ Kiện Camera Giám Sát,1,14
3479,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p - Hàng Chính Hãng,369000,1,Máy Ảnh - Máy Quay Phim,1,113
3480,Nguồn Camera 5V 2A Chui Nhỏ,50000,1,Root,1,12
3481,Chân đế kim loại dùng cho camera ngoài trời,28600,1,Phụ Kiện Camera Giám Sát,1,14
3482,Camera Wifi - Camera Ip Trong Nhà EZVIZ C6N 1080P - Đàm Thoại 2 Chiều - Xoay 360 Độ Theo Chuyển Động - Hàng nhập khẩu,369900,1,Camera IP,1,4
3483,Camera IP wifi chống nước chuyên lắp ngoài trời,1549000,1,Camera IP,1,96
3484,ĐẦU GHI HÌNH DAHUA 16 CỔNG DHI-XVR4116HS-X - HÀNG CHÍNH HÃNG,2190000,1,Root,1,12
3485,Hộp kỹ thuật đựng nguồn camera chống nước - Hộp kĩ thuật âm tường,9000,1,Root,1,12
3486,Đầu ghi hình 16 kênh Turbo HD 3.0 Hikvision DS-7216HGHI-K1  - Hàng chính hãng,3066700,1,Root,1,12
3487,CAMERA WIFI MINI TRONG NHÀ EZVIZ CS-CV310 1080P (C3W 1080P) - Hàng chính hãng,1019000,1,Camera IP,1,96
3488,Camera Dahua Có Mic 4 Mp DH-HAC-HFW1400TLP-A-S2 1080P - Hồng ngoại 80m - Hàng chính hãng,1272700,1,Root,1,12
3489,CAMERA 3.0 VITACAM HÀNG CHÍNH HÃNG.,348000,1,Camera IP,1,4
3490,Đầu ghi hình camera IP 8 kênh HIKVISION DS-7108NI-Q1/M - Hàng chính hãng,1670000,1,Đầu Ghi Hình Camera,1,44
3491,Camera Imou Range 2C - New 2021 - Chip Hình Ảnh Thế Hệ Mới - Wifi Cực Mạnh Siêu Khỏe - Hàng Chính Hãng,519000,1,Camera IP,1,4
3492,Camera IP Wifi IMOU IPC-F22FP Full HD 1080P - Có Màu Ban Đêm - Hàng Chính Hãng,863000,1,Camera IP,1,96
3493,"Camera Yoosee PTZ Speeddome C13 3.0M xoay 360 độ, Siêu nét siêu nhanh, Có màu ban đêm- Hàng chính hãng",399000,1,Camera IP,1,4
3494,Đầu ghi camera 8 kênh turbo 1080P H.265 Hikvision DS-7208HGHI-K1(S) hàng chính hãng,1040000,1,Máy Ảnh - Máy Quay Phim,1,9
3495,Camera IP Wifi quay quét thông minh EZVIZ C6N 2.0 4.0MP - Hàng Chính Hãng,381900,1,Camera IP,1,4
3496,"Hộp kỹ thuật cho camera bằng nhựa ABS chống cháy, bảo vệ nguồn mỹ thuật, đầy đủ ốc vít. Dùng cho camera hikvision, ezviz",9500,1,Root,1,12
3497,Camera IP Wifi Ezviz CS-CV246 1080P - Hàng Chính Hãng,399000,1,Camera IP,1,4
3498,Camera IP Wifi Ezviz C6N (CV246 with Lan port) + Thẻ nhớ Hikvision 64GB - Hàng chính hãng,564000,1,Camera IP,1,4
3499,Camera YooSee 3 Anten Có Cổng LAN - Hàng Nhập Khẩu - NTH,335000,1,Camera IP,1,4
3500,Camera Ezviz C6N (CV246 1080P) + Tặng thẻ nhớ Hikvision 64GB và chân đế - Hàng Chính Hãng,580000,1,Camera IP,1,4
3501,Camera Mô Hình Chống Trộm Security Camera,27000,1,Camera IP,1,4
3502,Trọn Bộ 7 Camera Quan Sát Đầy Đủ Phụ Kiện Hikvision 2.0MP Full HD - Hàng Chính Hãng,9700000,1,Hệ Thống Camera Giám Sát,1,15
3503,Trọn Bộ 4 Mắt Camera Hikvision 1080P 2.0 - Hàng chính hãng- Cắm điện là chạy,3290000,1,Hệ Thống Camera Giám Sát,1,15
3504,"Camera IP Wifi Deli Full HD 1080P 360 Độ Đàm Thoại 2 Chiều - An Ninh Gia Đình, Văn Phòng - Hàng Chính Hãng - ES102",499000,1,Root,1,12
3505,Camera IP Wifi Ezviz C6N CS-CV246 + Thẻ nhớ Ezviz 32GB - Hàng Chính Hãng,448000,1,Root,1,12
3506,Camera Giám Sát An Ninh Hikvision HD-TVI DS-2CE16D0T-IRP - Hàng Chính Hãng,438000,1,Camera IP,1,4
3507,Camera AI đèn an ninh CUVO LA620W - Hàng chính hãng,3990000,1,Camera IP,1,68
3508,Camera Thân Chữ Nhật Hikvision HD-TVI 2MP DS-2CC12D9T - Hàng Chính Hãng,3250000,1,Camera IP,1,96
3509,"Camera IP Wifi ngoài trời VITACAM DZ3000 PTZ xoay 355 độ, 3.0Mpx 1296P hình ảnh ULTRA HD siêu nét - hàng chính hãng",636900,1,Camera IP,1,96
3510,Camera không dây ezviz CS-C6N (Có cổng mạng) kèm thẻ nhớ 32GB - Hàng chính hãng,620000,1,Root,1,12
3511,Camera IP wifi Ezviz CS-CV246 (C6CN 1080P) Kèm thẻ nhớ Sandisk 32GB - Hàng chính hãng,565000,1,Camera IP,1,4
3512,Camera IP Wifi Ezviz C6N 1080p-Hàng Chính Hãng,480000,1,Camera IP,1,4
3513,CAMERA YOOSEE PTZ ngoài trời xoay 360 độ- Full HD 10ban đêm có màu-chạy thẻ nhớ-bắt wifi- ghi âm đàm thoại- hàng chính hãng,660000,1,Máy Ảnh - Máy Quay Phim,1,9
3514,Camera Hikvision DS-2CE16H0T-IT5F -Hàng Chính Hãng,976000,1,Máy Ảnh - Máy Quay Phim,1,9
3515,Camera An Ninh Độ Phân Giải 2K Hikvision DS-2CE56H0T-ITPF - Hàng Chính Hãng,620000,1,Máy Ảnh - Máy Quay Phim,1,9
3516,"Camera Xiaomi 360 Imilab Home Security Chất Lượng Cao 1296x2304, Đàm Thoại 2 Chiều, Chế Độ Hồng Ngoài Ban Đêm, Chế Độ Chống Trộm - Hàng chính hãng",799000,1,Camera IP,1,96
3517,Camera Mini S12 Dùng Sim 4G Quay Video 4K FullHD 1080P Siêu Nét - Quan Sát Báo Động Chống Trộm Hồng Ngoại Đen -Hàng Cao Cấp,1390000,1,Camera IP,1,96
3518,Camera IP hồng ngoại 2.0 Megapixel HIKVISION DS-2CD1023G0E-I(L) - HÀNG CHÍNH HÃNG,760000,1,Camera IP,1,96
3519,Camera hình trụ IP ColorVu 2MP - Có màu 24/24 Tích Hợp Mic HIKVISION DS-2CD1T27G0-LUF - Hàng Chính Hãng,1440000,1,Camera IP,1,96
3520,Camera Wifi IP 2MP Ezviz CS-CV310-A0-1C2WFR - Hàng chính hãng,1098000,1,Root,1,12
3521,Camera An Ninh Độ Phân Giải 2K Hikvision DS-2CE16H0T-IT5F - Hàng Chính Hãng,976000,1,Camera IP,1,96
3522,Camera wifi ngoài trời 3.0 có màu ban đêm Tenda CT6 chính hãng,899000,1,Camera IP,1,96
3523,Camera Wifi IP 2MP Ezviz CS-CV310-(A0-1B2WFR) - Hàng chính hãng,1119000,1,Camera IP,1,96
3524,"Combo Camera Wi-fi EZVIZ C3N 2MP Ngoài Trời, Có Màu, Kèm Thẻ Nhớ  32GB/64GB - Hàng Chính Hãng",1050000,1,Camera IP,1,96
3525,"Chân đế dome gắn tường lắp cho các loại camera Ezviz C6n, Onviz V5",7600,1,Root,1,12
3526,Trọn Bộ Camera IP Imou IPC-A22EP 2.0mp và Thẻ Nhớ DSS 32Gb - Hàng Chính Hãng,626000,1,Máy Ảnh - Máy Quay Phim,1,9
3527,Hộp kỹ thuật điện bảo vệ nguồn camera loại tốt,10000,1,Root,1,12
3528,Camera Imou Bullet 2E 4MP IPC F42FP - Hàng Chính Hãng,1140000,1,Camera IP,1,96
3529,Camera Dome HD-TVI hồng ngoại 1.0 Megapixel HILOOK THC-T110-P - Hàng Chính Hãng,235000,1,Camera Quan Sát Analog,1,23
3530,Đầu Ghi Hình Hikvision HD-TVI 8 Kênh DS-7108HGHI-F1/N - Hàng chính hãng,1422000,1,Máy Ảnh - Máy Quay Phim,1,9
3531,Camera mô hình robot đàm thoại 2 chiều 1080p,1035000,1,Camera IP,1,96
3532,Camera thông minh Aqara G2H pro AI Full HD 1080p - Bản Quốc Tế - Hàng Chính Hãng,1930000,1,Máy Ảnh - Máy Quay Phim,1,9
3533,Camera Wifi Yoosee PTZ Full HD 1080 Quay Quét 360 Độ - Hàng Nhập Khẩu,410000,1,Máy Ảnh - Máy Quay Phim,1,113
